Country,StringencyIndex,date,I
Denmark,67.0,2020-03-14,825.0
Denmark,67.0,2020-03-15,861.0
Denmark,67.0,2020-03-16,909.0
Denmark,67.0,2020-03-17,972.0
Denmark,67.0,2020-03-18,972.0
Denmark,52.0,2020-03-19,1052.0
Denmark,52.0,2020-03-20,1144.0
Denmark,52.0,2020-03-21,1245.0
Denmark,52.0,2020-03-22,1312.0
Denmark,43.0,2020-03-23,1381.0
Denmark,43.0,2020-03-24,1435.0
Denmark,43.0,2020-03-25,1558.0
Denmark,43.0,2020-03-26,1689.0
Denmark,43.0,2020-03-27,1835.0
Denmark,43.0,2020-03-28,1993.0
Denmark,,2020-03-29,2135.0
Denmark,,2020-03-30,2322.0
Denmark,,2020-03-31,2499.0
Denmark,,2020-04-01,2769.0
Denmark,,2020-04-02,2109.0
Denmark,,2020-04-03,2174.0
Denmark,,2020-04-04,2425.0
Denmark,,2020-04-05,2633.0
Denmark,,2020-04-06,2863.0
Denmark,,2020-04-07,3116.0
Denmark,,2020-04-08,3377.0
Denmark,,2020-04-09,3563.0
Estonia,,2020-02-27,0.0
Estonia,,2020-02-28,1.0
Estonia,,2020-02-29,1.0
Estonia,,2020-03-01,1.0
Estonia,,2020-03-02,1.0
Estonia,,2020-03-03,2.0
Estonia,,2020-03-04,2.0
Estonia,,2020-03-05,5.0
Estonia,,2020-03-06,10.0
Estonia,,2020-03-07,10.0
Estonia,,2020-03-08,10.0
Estonia,,2020-03-09,10.0
Estonia,,2020-03-10,13.0
Estonia,,2020-03-11,16.0
Estonia,,2020-03-12,27.0
Estonia,,2020-03-13,79.0
Estonia,,2020-03-14,115.0
Estonia,,2020-03-15,170.0
Estonia,,2020-03-16,204.0
Estonia,,2020-03-17,224.0
Estonia,,2020-03-18,224.0
Estonia,,2020-03-19,257.0
Estonia,,2020-03-20,266.0
Estonia,,2020-03-21,282.0
Estonia,,2020-03-22,304.0
Estonia,,2020-03-23,322.0
Estonia,,2020-03-24,348.0
Estonia,,2020-03-25,362.0
Estonia,,2020-03-26,395.0
Estonia,,2020-03-27,529.0
Estonia,,2020-03-28,563.0
Estonia,,2020-03-29,624.0
Estonia,,2020-03-30,656.0
Estonia,,2020-03-31,692.0
Estonia,,2020-04-01,715.0
Estonia,,2020-04-02,741.0
Estonia,,2020-04-03,802.0
Estonia,,2020-04-04,901.0
Estonia,,2020-04-05,967.0
Estonia,,2020-04-06,1020.0
Estonia,,2020-04-07,1027.0
Estonia,,2020-04-08,1059.0
Estonia,,2020-04-09,1089.0
Netherlands,0.0,2020-02-27,0.0
Netherlands,0.0,2020-02-28,2.0
Netherlands,0.0,2020-02-29,7.0
Netherlands,0.0,2020-03-01,10.0
Netherlands,0.0,2020-03-02,18.0
Netherlands,0.0,2020-03-03,23.0
Netherlands,0.0,2020-03-04,38.0
Netherlands,0.0,2020-03-05,82.0
Netherlands,5.0,2020-03-06,127.0
Netherlands,5.0,2020-03-07,187.0
Netherlands,5.0,2020-03-08,262.0
Netherlands,12.0,2020-03-09,317.0
Netherlands,21.0,2020-03-10,378.0
Netherlands,21.0,2020-03-11,498.0
Netherlands,48.0,2020-03-12,607.0
Netherlands,48.0,2020-03-13,792.0
Netherlands,48.0,2020-03-14,945.0
Netherlands,67.0,2020-03-15,1113.0
Netherlands,67.0,2020-03-16,1387.0
Netherlands,67.0,2020-03-17,1660.0
Netherlands,81.0,2020-03-18,1660.0
Netherlands,81.0,2020-03-19,1991.0
Netherlands,81.0,2020-03-20,2382.0
Netherlands,81.0,2020-03-21,2886.0
Netherlands,81.0,2020-03-22,3493.0
Netherlands,86.0,2020-03-23,4023.0
Netherlands,86.0,2020-03-24,4534.0
Netherlands,86.0,2020-03-25,5282.0
Netherlands,86.0,2020-03-26,6053.0
Netherlands,86.0,2020-03-27,6994.0
Netherlands,86.0,2020-03-28,8054.0
Netherlands,86.0,2020-03-29,9120.0
Netherlands,86.0,2020-03-30,9845.0
Netherlands,,2020-03-31,10636.0
Netherlands,,2020-04-01,11306.0
Netherlands,,2020-04-02,12191.0
Netherlands,,2020-04-03,13108.0
Netherlands,,2020-04-04,13986.0
Netherlands,,2020-04-05,14726.0
Netherlands,,2020-04-06,15835.0
Netherlands,,2020-04-07,16686.0
Netherlands,,2020-04-08,17229.0
Netherlands,,2020-04-09,18051.0
San marino,,2020-02-27,0.0
San marino,,2020-02-28,1.0
San marino,,2020-02-29,1.0
San marino,,2020-03-01,1.0
San marino,,2020-03-02,7.0
San marino,,2020-03-03,9.0
San marino,,2020-03-04,15.0
San marino,,2020-03-05,20.0
San marino,,2020-03-06,22.0
San marino,,2020-03-07,22.0
San marino,,2020-03-08,35.0
San marino,,2020-03-09,49.0
San marino,,2020-03-10,60.0
San marino,,2020-03-11,60.0
San marino,,2020-03-12,67.0
San marino,,2020-03-13,73.0
San marino,,2020-03-14,92.0
San marino,,2020-03-15,98.0
San marino,,2020-03-16,98.0
San marino,,2020-03-17,104.0
San marino,,2020-03-18,104.0
San marino,,2020-03-19,122.0
San marino,,2020-03-20,126.0
San marino,,2020-03-21,133.0
San marino,,2020-03-22,136.0
San marino,,2020-03-23,151.0
San marino,,2020-03-24,163.0
San marino,,2020-03-25,162.0
San marino,,2020-03-26,183.0
San marino,,2020-03-27,183.0
San marino,,2020-03-28,196.0
San marino,,2020-03-29,196.0
San marino,,2020-03-30,196.0
San marino,,2020-03-31,192.0
San marino,,2020-04-01,197.0
San marino,,2020-04-02,195.0
San marino,,2020-04-03,194.0
San marino,,2020-04-04,193.0
San marino,,2020-04-05,200.0
San marino,,2020-04-06,199.0
San marino,,2020-04-07,210.0
San marino,,2020-04-08,205.0
San marino,,2020-04-09,229.0
Mexico,29.0,2020-02-28,2.0
Mexico,29.0,2020-02-29,3.0
Mexico,29.0,2020-03-01,5.0
Mexico,29.0,2020-03-02,5.0
Mexico,29.0,2020-03-03,5.0
Mexico,29.0,2020-03-04,5.0
Mexico,29.0,2020-03-05,5.0
Mexico,29.0,2020-03-06,5.0
Mexico,29.0,2020-03-07,5.0
Mexico,29.0,2020-03-08,6.0
Mexico,29.0,2020-03-09,6.0
Mexico,29.0,2020-03-10,3.0
Mexico,29.0,2020-03-11,4.0
Mexico,33.0,2020-03-12,8.0
Mexico,33.0,2020-03-13,8.0
Mexico,62.0,2020-03-14,22.0
Mexico,33.0,2020-03-15,39.0
Mexico,43.0,2020-03-16,49.0
Mexico,52.0,2020-03-17,78.0
Mexico,52.0,2020-03-18,78.0
Mexico,52.0,2020-03-19,89.0
Mexico,67.0,2020-03-20,113.0
Mexico,67.0,2020-03-21,159.0
Mexico,67.0,2020-03-22,197.0
Mexico,67.0,2020-03-23,245.0
Mexico,67.0,2020-03-24,309.0
Mexico,67.0,2020-03-25,359.0
Mexico,67.0,2020-03-26,396.0
Mexico,67.0,2020-03-27,465.0
Mexico,67.0,2020-03-28,573.0
Mexico,67.0,2020-03-29,701.0
Mexico,,2020-03-30,797.0
Mexico,,2020-03-31,938.0
Mexico,,2020-04-01,1031.0
Mexico,,2020-04-02,1151.0
Mexico,,2020-04-03,1306.0
Mexico,,2020-04-04,827.0
Mexico,,2020-04-05,995.0
Mexico,,2020-04-06,1178.0
Mexico,,2020-04-07,1416.0
Mexico,,2020-04-08,1681.0
Mexico,,2020-04-09,2011.0
Azerbaijan,,2020-02-28,1.0
Azerbaijan,,2020-02-29,1.0
Azerbaijan,,2020-03-01,3.0
Azerbaijan,,2020-03-02,3.0
Azerbaijan,,2020-03-03,3.0
Azerbaijan,,2020-03-04,3.0
Azerbaijan,,2020-03-05,6.0
Azerbaijan,,2020-03-06,6.0
Azerbaijan,,2020-03-07,9.0
Azerbaijan,,2020-03-08,9.0
Azerbaijan,,2020-03-09,9.0
Azerbaijan,,2020-03-10,11.0
Azerbaijan,,2020-03-11,8.0
Azerbaijan,,2020-03-12,11.0
Azerbaijan,,2020-03-13,11.0
Azerbaijan,,2020-03-14,11.0
Azerbaijan,,2020-03-15,16.0
Azerbaijan,,2020-03-16,18.0
Azerbaijan,,2020-03-17,27.0
Azerbaijan,,2020-03-18,27.0
Azerbaijan,,2020-03-19,26.0
Azerbaijan,,2020-03-20,36.0
Azerbaijan,,2020-03-21,36.0
Azerbaijan,,2020-03-22,41.0
Azerbaijan,,2020-03-23,53.0
Azerbaijan,,2020-03-24,61.0
Azerbaijan,,2020-03-25,76.0
Azerbaijan,,2020-03-26,81.0
Azerbaijan,,2020-03-27,104.0
Azerbaijan,,2020-03-28,147.0
Azerbaijan,,2020-03-29,163.0
Azerbaijan,,2020-03-30,190.0
Azerbaijan,,2020-03-31,243.0
Azerbaijan,,2020-04-01,267.0
Azerbaijan,,2020-04-02,328.0
Azerbaijan,,2020-04-03,369.0
Azerbaijan,,2020-04-04,406.0
Azerbaijan,,2020-04-05,484.0
Azerbaijan,,2020-04-06,545.0
Azerbaijan,,2020-04-07,590.0
Azerbaijan,,2020-04-08,665.0
Azerbaijan,,2020-04-09,751.0
Belarus,,2020-02-28,1.0
Belarus,,2020-02-29,1.0
Belarus,,2020-03-01,1.0
Belarus,,2020-03-02,1.0
Belarus,,2020-03-03,1.0
Belarus,,2020-03-04,6.0
Belarus,,2020-03-05,6.0
Belarus,,2020-03-06,6.0
Belarus,,2020-03-07,6.0
Belarus,,2020-03-08,6.0
Belarus,,2020-03-09,6.0
Belarus,,2020-03-10,6.0
Belarus,,2020-03-11,6.0
Belarus,,2020-03-12,18.0
Belarus,,2020-03-13,24.0
Belarus,,2020-03-14,24.0
Belarus,,2020-03-15,24.0
Belarus,,2020-03-16,33.0
Belarus,,2020-03-17,33.0
Belarus,,2020-03-18,33.0
Belarus,,2020-03-19,46.0
Belarus,,2020-03-20,46.0
Belarus,,2020-03-21,54.0
Belarus,,2020-03-22,61.0
Belarus,,2020-03-23,61.0
Belarus,,2020-03-24,59.0
Belarus,,2020-03-25,59.0
Belarus,,2020-03-26,57.0
Belarus,,2020-03-27,57.0
Belarus,,2020-03-28,62.0
Belarus,,2020-03-29,62.0
Belarus,,2020-03-30,62.0
Belarus,,2020-03-31,120.0
Belarus,,2020-04-01,104.0
Belarus,,2020-04-02,108.0
Belarus,,2020-04-03,247.0
Belarus,,2020-04-04,294.0
Belarus,,2020-04-05,382.0
Belarus,,2020-04-06,502.0
Belarus,,2020-04-07,634.0
Belarus,,2020-04-08,794.0
Belarus,,2020-04-09,976.0
Nigeria,5.0,2020-02-28,1.0
Nigeria,5.0,2020-02-29,1.0
Nigeria,5.0,2020-03-01,1.0
Nigeria,5.0,2020-03-02,1.0
Nigeria,5.0,2020-03-03,1.0
Nigeria,5.0,2020-03-04,1.0
Nigeria,5.0,2020-03-05,1.0
Nigeria,5.0,2020-03-06,1.0
Nigeria,5.0,2020-03-07,1.0
Nigeria,5.0,2020-03-08,1.0
Nigeria,5.0,2020-03-09,2.0
Nigeria,5.0,2020-03-10,2.0
Nigeria,5.0,2020-03-11,2.0
Nigeria,5.0,2020-03-12,2.0
Nigeria,5.0,2020-03-13,2.0
Nigeria,5.0,2020-03-14,2.0
Nigeria,5.0,2020-03-15,1.0
Nigeria,5.0,2020-03-16,1.0
Nigeria,19.0,2020-03-17,2.0
Nigeria,33.0,2020-03-18,2.0
Nigeria,38.0,2020-03-19,7.0
Nigeria,48.0,2020-03-20,11.0
Nigeria,52.0,2020-03-21,11.0
Nigeria,57.0,2020-03-22,21.0
Nigeria,48.0,2020-03-23,28.0
Nigeria,,2020-03-24,37.0
Nigeria,,2020-03-25,41.0
Nigeria,,2020-03-26,48.0
Nigeria,,2020-03-27,61.0
Nigeria,,2020-03-28,66.0
Nigeria,,2020-03-29,93.0
Nigeria,,2020-03-30,107.0
Nigeria,,2020-03-31,121.0
Nigeria,,2020-04-01,125.0
Nigeria,,2020-04-02,163.0
Nigeria,,2020-04-03,162.0
Nigeria,,2020-04-04,181.0
Nigeria,,2020-04-05,185.0
Nigeria,,2020-04-06,194.0
Nigeria,,2020-04-07,198.0
Nigeria,,2020-04-08,204.0
Nigeria,,2020-04-09,226.0
Iceland,5.0,2020-02-28,1.0
Iceland,5.0,2020-02-29,1.0
Iceland,5.0,2020-03-01,3.0
Iceland,5.0,2020-03-02,6.0
Iceland,5.0,2020-03-03,10.0
Iceland,5.0,2020-03-04,25.0
Iceland,5.0,2020-03-05,35.0
Iceland,5.0,2020-03-06,43.0
Iceland,5.0,2020-03-07,49.0
Iceland,5.0,2020-03-08,57.0
Iceland,5.0,2020-03-09,64.0
Iceland,5.0,2020-03-10,80.0
Iceland,5.0,2020-03-11,84.0
Iceland,5.0,2020-03-12,109.0
Iceland,19.0,2020-03-13,134.0
Iceland,19.0,2020-03-14,161.0
Iceland,19.0,2020-03-15,180.0
Iceland,29.0,2020-03-16,199.0
Iceland,33.0,2020-03-17,242.0
Iceland,38.0,2020-03-18,242.0
Iceland,38.0,2020-03-19,245.0
Iceland,38.0,2020-03-20,325.0
Iceland,38.0,2020-03-21,404.0
Iceland,38.0,2020-03-22,467.0
Iceland,38.0,2020-03-23,562.0
Iceland,38.0,2020-03-24,536.0
Iceland,38.0,2020-03-25,595.0
Iceland,38.0,2020-03-26,679.0
Iceland,38.0,2020-03-27,718.0
Iceland,38.0,2020-03-28,791.0
Iceland,38.0,2020-03-29,847.0
Iceland,38.0,2020-03-30,883.0
Iceland,,2020-03-31,927.0
Iceland,,2020-04-01,935.0
Iceland,,2020-04-02,982.0
Iceland,,2020-04-03,1031.0
Iceland,,2020-04-04,1051.0
Iceland,,2020-04-05,1017.0
Iceland,,2020-04-06,1054.0
Iceland,,2020-04-07,1096.0
Iceland,,2020-04-08,1021.0
Iceland,,2020-04-09,977.0
Lithuania,,2020-02-28,1.0
Lithuania,,2020-02-29,1.0
Lithuania,,2020-03-01,1.0
Lithuania,,2020-03-02,1.0
Lithuania,,2020-03-03,1.0
Lithuania,,2020-03-04,1.0
Lithuania,,2020-03-05,1.0
Lithuania,,2020-03-06,1.0
Lithuania,,2020-03-07,1.0
Lithuania,,2020-03-08,1.0
Lithuania,,2020-03-09,1.0
Lithuania,,2020-03-10,3.0
Lithuania,,2020-03-11,3.0
Lithuania,,2020-03-12,3.0
Lithuania,,2020-03-13,6.0
Lithuania,,2020-03-14,8.0
Lithuania,,2020-03-15,13.0
Lithuania,,2020-03-16,17.0
Lithuania,,2020-03-17,25.0
Lithuania,,2020-03-18,25.0
Lithuania,,2020-03-19,33.0
Lithuania,,2020-03-20,47.0
Lithuania,,2020-03-21,67.0
Lithuania,,2020-03-22,97.0
Lithuania,,2020-03-23,141.0
Lithuania,,2020-03-24,177.0
Lithuania,,2020-03-25,206.0
Lithuania,,2020-03-26,269.0
Lithuania,,2020-03-27,294.0
Lithuania,,2020-03-28,352.0
Lithuania,,2020-03-29,386.0
Lithuania,,2020-03-30,452.0
Lithuania,,2020-03-31,477.0
Lithuania,,2020-04-01,522.0
Lithuania,,2020-04-02,566.0
Lithuania,,2020-04-03,633.0
Lithuania,,2020-04-04,680.0
Lithuania,,2020-04-05,753.0
Lithuania,,2020-04-06,791.0
Lithuania,,2020-04-07,820.0
Lithuania,,2020-04-08,857.0
Lithuania,,2020-04-09,889.0
Monaco,,2020-02-28,1.0
Monaco,,2020-02-29,1.0
Monaco,,2020-03-01,1.0
Monaco,,2020-03-02,1.0
Monaco,,2020-03-03,1.0
Monaco,,2020-03-04,1.0
Monaco,,2020-03-05,1.0
Monaco,,2020-03-06,1.0
Monaco,,2020-03-07,1.0
Monaco,,2020-03-08,1.0
Monaco,,2020-03-09,1.0
Monaco,,2020-03-10,1.0
Monaco,,2020-03-11,1.0
Monaco,,2020-03-12,1.0
Monaco,,2020-03-13,2.0
Monaco,,2020-03-14,2.0
Monaco,,2020-03-15,2.0
Monaco,,2020-03-16,6.0
Monaco,,2020-03-17,9.0
Monaco,,2020-03-18,9.0
Monaco,,2020-03-19,9.0
Monaco,,2020-03-20,10.0
Monaco,,2020-03-21,11.0
Monaco,,2020-03-22,17.0
Monaco,,2020-03-23,22.0
Monaco,,2020-03-24,22.0
Monaco,,2020-03-25,22.0
Monaco,,2020-03-26,30.0
Monaco,,2020-03-27,32.0
Monaco,,2020-03-28,41.0
Monaco,,2020-03-29,41.0
Monaco,,2020-03-30,44.0
Monaco,,2020-03-31,47.0
Monaco,,2020-04-01,49.0
Monaco,,2020-04-02,52.0
Monaco,,2020-04-03,57.0
Monaco,,2020-04-04,60.0
Monaco,,2020-04-05,62.0
Monaco,,2020-04-06,69.0
Monaco,,2020-04-07,72.0
Monaco,,2020-04-08,74.0
Monaco,,2020-04-09,76.0
New zealand,29.0,2020-02-28,1.0
New zealand,29.0,2020-02-29,1.0
New zealand,29.0,2020-03-01,1.0
New zealand,29.0,2020-03-02,1.0
New zealand,29.0,2020-03-03,1.0
New zealand,29.0,2020-03-04,3.0
New zealand,29.0,2020-03-05,4.0
New zealand,29.0,2020-03-06,4.0
New zealand,29.0,2020-03-07,5.0
New zealand,29.0,2020-03-08,5.0
New zealand,29.0,2020-03-09,5.0
New zealand,29.0,2020-03-10,5.0
New zealand,29.0,2020-03-11,5.0
New zealand,29.0,2020-03-12,5.0
New zealand,29.0,2020-03-13,5.0
New zealand,29.0,2020-03-14,7.0
New zealand,29.0,2020-03-15,8.0
New zealand,43.0,2020-03-16,8.0
New zealand,43.0,2020-03-17,12.0
New zealand,,2020-03-18,20.0
New zealand,,2020-03-19,20.0
New zealand,,2020-03-20,28.0
New zealand,,2020-03-21,52.0
New zealand,,2020-03-22,52.0
New zealand,,2020-03-23,102.0
New zealand,,2020-03-24,102.0
New zealand,,2020-03-25,183.0
New zealand,,2020-03-26,256.0
New zealand,,2020-03-27,331.0
New zealand,,2020-03-28,331.0
New zealand,,2020-03-29,457.0
New zealand,,2020-03-30,457.0
New zealand,,2020-03-31,525.0
New zealand,,2020-04-01,572.0
New zealand,,2020-04-02,624.0
New zealand,,2020-04-03,704.0
New zealand,,2020-04-04,764.0
New zealand,,2020-04-05,822.0
New zealand,,2020-04-06,882.0
New zealand,,2020-04-07,929.0
New zealand,,2020-04-08,918.0
New zealand,,2020-04-09,927.0
Ecuador,14.0,2020-02-29,1.0
Ecuador,14.0,2020-03-01,6.0
Ecuador,19.0,2020-03-02,6.0
Ecuador,19.0,2020-03-03,7.0
Ecuador,19.0,2020-03-04,10.0
Ecuador,19.0,2020-03-05,13.0
Ecuador,19.0,2020-03-06,13.0
Ecuador,19.0,2020-03-07,14.0
Ecuador,19.0,2020-03-08,14.0
Ecuador,19.0,2020-03-09,15.0
Ecuador,19.0,2020-03-10,15.0
Ecuador,19.0,2020-03-11,17.0
Ecuador,19.0,2020-03-12,17.0
Ecuador,19.0,2020-03-13,19.0
Ecuador,19.0,2020-03-14,27.0
Ecuador,29.0,2020-03-15,35.0
Ecuador,29.0,2020-03-16,56.0
Ecuador,76.0,2020-03-17,109.0
Ecuador,76.0,2020-03-18,109.0
Ecuador,,2020-03-19,164.0
Ecuador,,2020-03-20,256.0
Ecuador,,2020-03-21,416.0
Ecuador,,2020-03-22,522.0
Ecuador,,2020-03-23,772.0
Ecuador,,2020-03-24,960.0
Ecuador,,2020-03-25,1052.0
Ecuador,,2020-03-26,1179.0
Ecuador,,2020-03-27,1366.0
Ecuador,,2020-03-28,1583.0
Ecuador,,2020-03-29,1772.0
Ecuador,,2020-03-30,1863.0
Ecuador,,2020-03-31,1901.0
Ecuador,,2020-04-01,2165.0
Ecuador,,2020-04-02,2602.0
Ecuador,,2020-04-03,2978.0
Ecuador,,2020-04-04,3158.0
Ecuador,,2020-04-05,3193.0
Ecuador,,2020-04-06,3366.0
Ecuador,,2020-04-07,3456.0
Ecuador,,2020-04-08,3635.0
Ecuador,,2020-04-09,4068.0
Ireland,14.0,2020-02-29,1.0
Ireland,14.0,2020-03-01,1.0
Ireland,14.0,2020-03-02,1.0
Ireland,14.0,2020-03-03,2.0
Ireland,14.0,2020-03-04,6.0
Ireland,14.0,2020-03-05,13.0
Ireland,14.0,2020-03-06,18.0
Ireland,14.0,2020-03-07,19.0
Ireland,14.0,2020-03-08,21.0
Ireland,24.0,2020-03-09,24.0
Ireland,24.0,2020-03-10,34.0
Ireland,24.0,2020-03-11,42.0
Ireland,24.0,2020-03-12,69.0
Ireland,24.0,2020-03-13,89.0
Ireland,24.0,2020-03-14,127.0
Ireland,24.0,2020-03-15,167.0
Ireland,24.0,2020-03-16,216.0
Ireland,24.0,2020-03-17,285.0
Ireland,24.0,2020-03-18,285.0
Ireland,24.0,2020-03-19,359.0
Ireland,62.0,2020-03-20,549.0
Ireland,62.0,2020-03-21,675.0
Ireland,62.0,2020-03-22,777.0
Ireland,62.0,2020-03-23,897.0
Ireland,62.0,2020-03-24,1114.0
Ireland,62.0,2020-03-25,1317.0
Ireland,67.0,2020-03-26,1550.0
Ireland,67.0,2020-03-27,1795.0
Ireland,67.0,2020-03-28,2094.0
Ireland,67.0,2020-03-29,2374.0
Ireland,,2020-03-30,2564.0
Ireland,,2020-03-31,2851.0
Ireland,,2020-04-01,3159.0
Ireland,,2020-04-02,3357.0
Ireland,,2020-04-03,3746.0
Ireland,,2020-04-04,4128.0
Ireland,,2020-04-05,4442.0
Ireland,,2020-04-06,4811.0
Ireland,,2020-04-07,5165.0
Ireland,,2020-04-08,5474.0
Ireland,,2020-04-09,5814.0
Luxembourg,,2020-02-29,1.0
Luxembourg,,2020-03-01,1.0
Luxembourg,,2020-03-02,1.0
Luxembourg,,2020-03-03,1.0
Luxembourg,,2020-03-04,1.0
Luxembourg,,2020-03-05,2.0
Luxembourg,,2020-03-06,3.0
Luxembourg,,2020-03-07,3.0
Luxembourg,,2020-03-08,5.0
Luxembourg,,2020-03-09,5.0
Luxembourg,,2020-03-10,7.0
Luxembourg,,2020-03-11,7.0
Luxembourg,,2020-03-12,26.0
Luxembourg,,2020-03-13,34.0
Luxembourg,,2020-03-14,50.0
Luxembourg,,2020-03-15,76.0
Luxembourg,,2020-03-16,80.0
Luxembourg,,2020-03-17,139.0
Luxembourg,,2020-03-18,139.0
Luxembourg,,2020-03-19,201.0
Luxembourg,,2020-03-20,325.0
Luxembourg,,2020-03-21,473.0
Luxembourg,,2020-03-22,656.0
Luxembourg,,2020-03-23,784.0
Luxembourg,,2020-03-24,861.0
Luxembourg,,2020-03-25,1085.0
Luxembourg,,2020-03-26,1319.0
Luxembourg,,2020-03-27,1438.0
Luxembourg,,2020-03-28,1550.0
Luxembourg,,2020-03-29,1773.0
Luxembourg,,2020-03-30,1889.0
Luxembourg,,2020-03-31,1926.0
Luxembourg,,2020-04-01,2075.0
Luxembourg,,2020-04-02,2210.0
Luxembourg,,2020-04-03,2377.0
Luxembourg,,2020-04-04,2081.0
Luxembourg,,2020-04-05,2198.0
Luxembourg,,2020-04-06,2268.0
Luxembourg,,2020-04-07,2302.0
Luxembourg,,2020-04-08,2426.0
Luxembourg,,2020-04-09,2488.0
Qatar,29.0,2020-02-29,1.0
Qatar,43.0,2020-03-01,3.0
Qatar,43.0,2020-03-02,7.0
Qatar,43.0,2020-03-03,8.0
Qatar,43.0,2020-03-04,8.0
Qatar,43.0,2020-03-05,8.0
Qatar,43.0,2020-03-06,11.0
Qatar,43.0,2020-03-07,12.0
Qatar,43.0,2020-03-08,15.0
Qatar,43.0,2020-03-09,18.0
Qatar,57.0,2020-03-10,24.0
Qatar,57.0,2020-03-11,262.0
Qatar,57.0,2020-03-12,262.0
Qatar,57.0,2020-03-13,320.0
Qatar,57.0,2020-03-14,333.0
Qatar,71.0,2020-03-15,397.0
Qatar,86.0,2020-03-16,435.0
Qatar,95.0,2020-03-17,438.0
Qatar,95.0,2020-03-18,438.0
Qatar,90.0,2020-03-19,448.0
Qatar,90.0,2020-03-20,450.0
Qatar,90.0,2020-03-21,460.0
Qatar,90.0,2020-03-22,454.0
Qatar,90.0,2020-03-23,461.0
Qatar,95.0,2020-03-24,468.0
Qatar,100.0,2020-03-25,485.0
Qatar,100.0,2020-03-26,496.0
Qatar,100.0,2020-03-27,506.0
Qatar,100.0,2020-03-28,519.0
Qatar,100.0,2020-03-29,544.0
Qatar,100.0,2020-03-30,585.0
Qatar,,2020-03-31,641.0
Qatar,,2020-04-01,717.0
Qatar,,2020-04-02,762.0
Qatar,,2020-04-03,874.0
Qatar,,2020-04-04,979.0
Qatar,,2020-04-05,1213.0
Qatar,,2020-04-06,1477.0
Qatar,,2020-04-07,1697.0
Qatar,,2020-04-08,1901.0
Qatar,,2020-04-09,2026.0
Dominican republic,0.0,2020-03-01,1.0
Dominican republic,14.0,2020-03-02,1.0
Dominican republic,14.0,2020-03-03,1.0
Dominican republic,14.0,2020-03-04,1.0
Dominican republic,14.0,2020-03-05,1.0
Dominican republic,14.0,2020-03-06,2.0
Dominican republic,14.0,2020-03-07,2.0
Dominican republic,14.0,2020-03-08,5.0
Dominican republic,24.0,2020-03-09,5.0
Dominican republic,24.0,2020-03-10,5.0
Dominican republic,14.0,2020-03-11,5.0
Dominican republic,14.0,2020-03-12,5.0
Dominican republic,14.0,2020-03-13,5.0
Dominican republic,14.0,2020-03-14,11.0
Dominican republic,14.0,2020-03-15,11.0
Dominican republic,19.0,2020-03-16,21.0
Dominican republic,19.0,2020-03-17,20.0
Dominican republic,52.0,2020-03-18,20.0
Dominican republic,48.0,2020-03-19,32.0
Dominican republic,38.0,2020-03-20,32.0
Dominican republic,38.0,2020-03-21,70.0
Dominican republic,38.0,2020-03-22,109.0
Dominican republic,38.0,2020-03-23,199.0
Dominican republic,38.0,2020-03-24,239.0
Dominican republic,38.0,2020-03-25,303.0
Dominican republic,38.0,2020-03-26,379.0
Dominican republic,38.0,2020-03-27,475.0
Dominican republic,48.0,2020-03-28,558.0
Dominican republic,48.0,2020-03-29,688.0
Dominican republic,,2020-03-30,817.0
Dominican republic,,2020-03-31,855.0
Dominican republic,,2020-04-01,1053.0
Dominican republic,,2020-04-02,1218.0
Dominican republic,,2020-04-03,1304.0
Dominican republic,,2020-04-04,1404.0
Dominican republic,,2020-04-05,1484.0
Dominican republic,,2020-04-06,1646.0
Dominican republic,,2020-04-07,1709.0
Dominican republic,,2020-04-08,1822.0
Dominican republic,,2020-04-09,1953.0
Armenia,,2020-03-01,1.0
Armenia,,2020-03-02,1.0
Armenia,,2020-03-03,1.0
Armenia,,2020-03-04,1.0
Armenia,,2020-03-05,1.0
Armenia,,2020-03-06,1.0
Armenia,,2020-03-07,1.0
Armenia,,2020-03-08,1.0
Armenia,,2020-03-09,1.0
Armenia,,2020-03-10,1.0
Armenia,,2020-03-11,1.0
Armenia,,2020-03-12,6.0
Armenia,,2020-03-13,8.0
Armenia,,2020-03-14,18.0
Armenia,,2020-03-15,26.0
Armenia,,2020-03-16,51.0
Armenia,,2020-03-17,77.0
Armenia,,2020-03-18,77.0
Armenia,,2020-03-19,109.0
Armenia,,2020-03-20,121.0
Armenia,,2020-03-21,135.0
Armenia,,2020-03-22,159.0
Armenia,,2020-03-23,192.0
Armenia,,2020-03-24,233.0
Armenia,,2020-03-25,235.0
Armenia,,2020-03-26,249.0
Armenia,,2020-03-27,271.0
Armenia,,2020-03-28,300.0
Armenia,,2020-03-29,376.0
Armenia,,2020-03-30,391.0
Armenia,,2020-03-31,449.0
Armenia,,2020-04-01,499.0
Armenia,,2020-04-02,536.0
Armenia,,2020-04-03,623.0
Armenia,,2020-04-04,686.0
Armenia,,2020-04-05,720.0
Armenia,,2020-04-06,758.0
Armenia,,2020-04-07,763.0
Armenia,,2020-04-08,758.0
Armenia,,2020-04-09,758.0
Andorra,,2020-03-02,1.0
Andorra,,2020-03-03,1.0
Andorra,,2020-03-04,1.0
Andorra,,2020-03-05,1.0
Andorra,,2020-03-06,1.0
Andorra,,2020-03-07,1.0
Andorra,,2020-03-08,1.0
Andorra,,2020-03-09,1.0
